p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
1.3239621910968545e-89	0.2708695570842823	0.782	0.537	1.914714120764271e-85	progenitor	Nop10
1.5357486717888592e-89	-0.48697226775892305	0.071	0.241	2.220999729141048e-85	progenitor	Ccrl2
9.087211578883356e-87	-0.38799479329881514	0.443	0.556	1.3141925385381109e-82	progenitor	Ndfip2
1.012956343103769e-86	-0.26070091591451794	0.97	0.965	1.4649374633966706e-82	progenitor	Laptm5
1.5855948288096952e-86	-0.47075376482078757	0.058	0.219	2.2930872414245812e-82	progenitor	Abi3
4.9805332303845665e-86	-0.368429177496167	0.976	0.962	7.20284715778216e-82	progenitor	S100a10
5.0510673821390226e-86	0.2916586584975823	0.479	0.272	7.304853648049454e-82	progenitor	Odc1
5.625624554129296e-86	-0.3976303338254598	0.023	0.175	8.135778230181788e-82	progenitor	Wdr95
3.2654783917718503e-85	-0.2762995302114446	0.89	0.873	4.72253485018045e-81	progenitor	Rhoa
1.1023254973979165e-84	-0.438019045657887	0.287	0.439	1.594183134336867e-80	progenitor	Baiap3
1.1545499626563726e-83	-0.44346910983835985	0.042	0.197	1.669710155993646e-79	progenitor	2900026A02Rik
1.4951935115248025e-82	-0.48825891468340765	0.209	0.365	2.1623488563671694e-78	progenitor	Nedd9
1.504472149960609e-81	0.2517440616140667	0.791	0.556	2.1757676232730325e-77	progenitor	Prrc2c
4.717405079847298e-81	-0.43331563514933114	0.148	0.313	6.8223112264751625e-77	progenitor	Sema4a
3.821738053441092e-80	-0.4010387954837592	0.09	0.25	5.526997572886507e-76	progenitor	F2r
1.1365334222318475e-78	0.3099497564051018	0.579	0.362	1.6436546352316978e-74	progenitor	Irf7
1.3346363805514767e-78	-0.4875371076286523	0.167	0.322	1.9301511335535455e-74	progenitor	Ptger4
3.3867998448556144e-78	-0.6536460889527962	0.337	0.471	4.8979899356301894e-74	progenitor	Cd160
1.2973322101565732e-77	-0.42295801820954604	0.09	0.245	1.8762018423284363e-73	progenitor	Padi2
2.451285167883422e-77	-0.37713766908686963	0.483	0.568	3.5450486097930045e-73	progenitor	Cmpk1
3.696802038118461e-77	-0.31416493572247806	0.691	0.729	5.346315107526919e-73	progenitor	Ppp1r18
6.04170854719051e-77	-0.4593710098214144	0.165	0.323	8.737518900946915e-73	progenitor	Dusp5
4.164009347891655e-76	-0.337575778727947	0.019	0.156	6.021990318920912e-72	progenitor	Prdm1
6.929386681112444e-76	-0.32985931334757446	0.7	0.71	1.0021279018224817e-71	progenitor	Krtcap2
3.4324676008013275e-74	-0.2662537995608809	0.899	0.89	4.96403464427888e-70	progenitor	Gimap1
2.9120487988346226e-73	-1.0334375574503127	0.109	0.257	4.211404972874631e-69	progenitor	Stmn1
3.4218093424122445e-72	-0.3271750703995806	0.013	0.14	4.948620670996588e-68	progenitor	Metrnl
4.018018630335835e-72	-0.37642780747206317	0.091	0.241	5.810858543191684e-68	progenitor	Tmem163
2.0902183856763134e-71	-0.43189384823414106	0.266	0.4	3.0228738293650844e-67	progenitor	Sept11
6.800470661579061e-71	-0.29921435138817687	0.692	0.713	9.834840670775639e-67	progenitor	Gabarapl2
2.453590459811241e-70	-0.4254035613877344	0.306	0.434	3.548382522979017e-66	progenitor	Ugcg
3.671213050564492e-70	-0.4522940451166	0.329	0.458	5.309308313726369e-66	progenitor	Cdk6
5.21029968865369e-69	-0.36638479371378874	0.081	0.228	7.535135409730967e-65	progenitor	Ccr5
7.494629590587124e-69	-0.4319758997980585	0.347	0.46	1.08387333139071e-64	progenitor	Rgs3
2.2034081176991558e-67	-0.4477403769580166	0.068	0.204	3.186568819816519e-63	progenitor	Cd200r1
6.182381002760663e-66	-0.37981293354657963	0.105	0.246	8.94095940619247e-62	progenitor	Prf1
8.212835238800705e-66	-0.37502971867876433	0.017	0.136	1.187740232235358e-61	progenitor	Osgin1
1.6171350319610318e-65	-0.4374452092587392	0.014	0.132	2.338700683222044e-61	progenitor	Cd200r2
4.677096246082668e-65	-0.34160760045755434	0.717	0.727	6.764016591084755e-61	progenitor	Vmp1
3.222204109235366e-64	-0.4030973865145041	0.154	0.293	4.6599515827761864e-60	progenitor	Cd38
4.2633276450728306e-64	-0.3538794896781403	0.908	0.915	6.165624440304328e-60	progenitor	S100a6
8.667942459779924e-64	-0.3758071635980871	0.107	0.245	1.2535578385333727e-59	progenitor	Atp2b4
1.0146600918304003e-63	-0.3869581692384054	0.244	0.375	1.4674014248051249e-59	progenitor	2010111I01Rik
1.764018984231693e-63	-0.31135057031552865	0.035	0.158	2.5511242549958744e-59	progenitor	Nedd4
2.2441941178250456e-63	-0.27167672294273615	0.924	0.914	3.245553533198581e-59	progenitor	Cd8b1
8.747677346984054e-63	0.2568244581482202	0.618	0.412	1.2650890979208339e-58	progenitor	Cd69
1.003960521996697e-62	-0.3302006053410087	0.614	0.631	1.4519277069116233e-58	progenitor	Ywhaq
4.448775478404913e-62	-0.4851641916343731	0.065	0.195	6.433819096869185e-58	progenitor	Gm26522
4.482679120801646e-62	-0.3378959859424885	0.064	0.194	6.48285054450334e-58	progenitor	Cdkn2c
5.4239796714345285e-62	-0.368859475045037	0.379	0.48	7.844159400828615e-58	progenitor	Ctsa
1.9866732691950945e-61	-0.39782769416519653	0.172	0.307	2.8731268819099456e-57	progenitor	Gramd1a
2.138432890652684e-61	-0.32832528366029035	0.042	0.166	3.0926016464619115e-57	progenitor	Adrb1
3.428133426958502e-61	-0.38363877360630005	0.338	0.442	4.9577665620673857e-57	progenitor	Serinc3
9.863729666040576e-60	-0.38148133810004636	0.366	0.469	1.4264925843027882e-55	progenitor	Pitpnc1
2.4209770216591457e-59	-0.359270820931605	0.135	0.268	3.501216968723457e-55	progenitor	Ptpn4
2.4631685258300166e-59	-0.2501750548309283	0.784	0.764	3.56223432205537e-55	progenitor	Tmed2
2.6435157733099695e-59	-0.36257572958687845	0.388	0.481	3.823052511360878e-55	progenitor	Stk24
5.628030250133089e-59	-0.36482822200539783	0.237	0.362	8.139257347742474e-55	progenitor	Sla2
7.373384203022591e-59	-0.3322826552528817	0.544	0.591	1.0663388234411271e-54	progenitor	Rnaseh2c
8.93455016806131e-59	-0.3014795474051646	0.604	0.639	1.2921146453050267e-54	progenitor	Tpst2
2.4926429954660927e-57	-0.38273820313834245	0.256	0.375	3.604860300043063e-53	progenitor	Peak1
1.022470517700259e-56	-0.2997152497766983	0.578	0.618	1.4786968626981145e-52	progenitor	Gnb1
4.14595942713668e-56	-0.3633361658320531	0.196	0.322	5.995886523525067e-52	progenitor	D16Ertd472e
4.347940709384518e-56	-0.3644335862586656	0.209	0.337	6.2879918539118896e-52	progenitor	Zbtb38
5.9786950340778556e-55	-0.3016911870286263	0.63	0.646	8.646388758283395e-51	progenitor	Pla2g16
6.72724249207447e-55	-0.27121786512433066	0.715	0.726	9.728938092038099e-51	progenitor	Npc2
9.556725145177778e-55	-0.36108597192678016	0.456	0.522	1.3820935904956103e-50	progenitor	Prkch
1.1012227557656314e-54	-0.4139974197523051	0.081	0.201	1.5925883493882562e-50	progenitor	Srbd1
1.5323078458942375e-54	-0.3000623789244997	0.621	0.64	2.2160236067322464e-50	progenitor	Prdx5
2.612448297988618e-54	-0.26169737956195416	0.716	0.703	3.77812272855114e-50	progenitor	1810037I17Rik
3.2019920674123397e-54	-0.28853205828503925	0.597	0.626	4.630720927891726e-50	progenitor	Slc9a3r1
5.68092198098069e-54	-0.2601603892006983	0.746	0.759	8.215749368894274e-50	progenitor	Tbc1d10c
6.17340489745247e-54	0.25587024450141727	0.508	0.336	8.927978162695762e-50	progenitor	Eomes
1.0859667718696197e-53	-0.33544409962285865	0.039	0.15	1.570525145477844e-49	progenitor	Cela1
1.6787036321025846e-53	-0.3640731747140176	0.015	0.115	2.427741192746758e-49	progenitor	Klrb1c
1.7551562683566265e-53	-0.33601770105636225	0.097	0.22	2.5383069952973532e-49	progenitor	D1Ertd622e
3.019034041235331e-53	-0.2969744070384643	0.024	0.128	4.366127030434536e-49	progenitor	Tmem37
2.2869881028037638e-51	-0.267206538324917	0.01	0.103	3.307442194274803e-47	progenitor	AA467197
2.643889004091609e-51	-0.2968612420897986	0.056	0.168	3.823592277717285e-47	progenitor	Tnk2
3.988419906886966e-51	-0.3757203035266269	0.228	0.343	5.768052869339931e-47	progenitor	Lamb3
1.895740159235915e-50	-0.3705749202701219	0.256	0.364	2.7416194182869802e-46	progenitor	Foxn3
3.2353821394816937e-50	-0.35384278351730836	0.073	0.185	4.6790096501184255e-46	progenitor	Gngt2
3.512632668436197e-50	-0.3111288187336353	0.068	0.182	5.079969365092428e-46	progenitor	Slamf1
1.8707963855819582e-49	0.34224398141353296	0.275	0.154	2.705545732828628e-45	progenitor	Ifit1
2.085541995700371e-49	-0.34379161451136947	0.271	0.376	3.016110834181877e-45	progenitor	Dok2
4.446411769130641e-49	-0.35608775099132495	0.297	0.4	6.430400700516733e-45	progenitor	Ubash3b
9.367534807639686e-49	-0.3902696025178729	0.478	0.554	1.3547328838808514e-44	progenitor	Ifng
1.653267529606522e-48	-0.26606651410492255	0.835	0.817	2.390955501316952e-44	progenitor	Stk17b
6.532741687000177e-47	-0.5558285147022841	0.594	0.618	9.447651027739656e-43	progenitor	Klrd1
1.150740376270968e-46	-0.35313706614132767	0.132	0.244	1.664200732163074e-42	progenitor	Mfsd10
5.228425133780617e-46	-0.2672964898270743	0.057	0.161	7.561348428473528e-42	progenitor	Stk32c
5.8608210536885255e-46	-0.28217656241186007	0.088	0.198	8.475919407844346e-42	progenitor	Arsb
2.873215618565045e-45	-0.2914833975642651	0.468	0.53	4.155244427568768e-41	progenitor	Bin1
4.6782093465426426e-45	-0.29409943727153814	0.064	0.168	6.765626356969969e-41	progenitor	Lilr4b
5.140821023683318e-45	-0.3664042877605538	0.71	0.679	7.434655364450814e-41	progenitor	Pycard
9.23147345702223e-45	-0.4416087562225681	0.577	0.612	1.335055691354555e-40	progenitor	Ahnak
1.1632367854133086e-44	-0.26428206683757605	0.696	0.71	1.682273039064727e-40	progenitor	Itgal
1.796614184991681e-44	-0.2833990667879258	0.582	0.624	2.598263434334969e-40	progenitor	Ankrd44
6.695765841823808e-44	-0.30270077072153057	0.093	0.198	9.683416560445592e-40	progenitor	Aplp2
2.989070648314837e-42	-0.30324080824839195	0.684	0.702	4.3227939715929176e-38	progenitor	Slc3a2
3.015137022192321e-41	-0.3384848198195858	0.428	0.484	4.360491161494535e-37	progenitor	Zyx
3.394021081497464e-41	-0.3284703213338486	0.175	0.276	4.9084332880616324e-37	progenitor	Gm11713
8.010629603096008e-41	-0.3566637615012481	0.346	0.423	1.1584972531997447e-36	progenitor	Mxd4
9.85185684847082e-41	-0.3292384987368557	0.216	0.315	1.4247755374258499e-36	progenitor	Rcn1
2.397150849606778e-40	-0.3144876405382637	0.477	0.512	3.466759558701322e-36	progenitor	Slbp
3.213143220894305e-40	-0.30272749553753	0.352	0.429	4.6468477260573434e-36	progenitor	Cyth4
7.857400874972624e-39	-0.3184354472620833	0.373	0.438	1.136337314538541e-34	progenitor	Pik3cd
1.4368388087684455e-38	-0.36454679743195806	0.452	0.51	2.0779562852409258e-34	progenitor	Klrc2
2.0554360399142395e-38	-0.29621934250416126	0.575	0.624	2.972571600923973e-34	progenitor	Ccnd2
2.4405768428922585e-38	-0.30473935005069797	0.41	0.472	3.529562230190784e-34	progenitor	Diaph1
4.0953556793975303e-38	-0.29709457401529504	0.104	0.202	5.922703383544708e-34	progenitor	Irf8
4.708183763991191e-38	-0.3208684673503398	0.16	0.257	6.80897535948406e-34	progenitor	Gm14029
4.824370729560397e-38	-0.2652569828014989	0.053	0.143	6.977004949090247e-34	progenitor	Frmd4b
1.5573864817599289e-37	-0.307892640034216	0.154	0.253	2.2522923299212092e-33	progenitor	Gpd2
7.852812660176831e-37	-0.30750217591394896	0.175	0.271	1.1356737669147733e-32	progenitor	Capn2
1.2425125821451163e-36	-0.33483189370400396	0.258	0.345	1.796921696298267e-32	progenitor	Ppp1r16b
1.440232240728281e-36	-0.27500667362032716	0.439	0.489	2.0828638665412398e-32	progenitor	Cuta
3.179737982807325e-36	-0.3743707142788686	0.057	0.145	4.5985370707359537e-32	progenitor	Car2
4.0052403629713796e-36	-0.2738191222499202	0.503	0.54	5.79237861292921e-32	progenitor	Tsc22d4
9.471714217074723e-36	-0.2847458848274681	0.36	0.431	1.3697993100733464e-31	progenitor	Myo1f
2.5995338469134606e-35	-0.31446673484781607	0.576	0.598	3.7594458494062467e-31	progenitor	Anxa2
2.689690333398413e-35	-0.3104203265954315	0.283	0.363	3.889830160160785e-31	progenitor	Sytl3
1.9694778155053853e-34	-0.2987267947684573	0.28	0.363	2.8482588167838884e-30	progenitor	Pik3r1
2.610107394081617e-34	-0.3113976671576417	0.491	0.514	3.7747373133208345e-30	progenitor	Dek
2.9107160689449714e-34	-0.3121524456858137	0.267	0.349	4.209477578908218e-30	progenitor	Hip1
3.3883187862133244e-34	-0.28301354971569875	0.241	0.328	4.90018662862171e-30	progenitor	Lasp1
3.5538490004671355e-34	-0.35841675936919737	0.414	0.48	5.139576424475571e-30	progenitor	Gem
1.0130016897449958e-33	-0.2646319271725941	0.516	0.543	1.465003043709213e-29	progenitor	Zdhhc18
1.2690306230841911e-33	-0.2832111280690388	0.342	0.41	1.8352720871043572e-29	progenitor	Esyt1
1.30181538885042e-33	-0.2904072172565028	0.219	0.31	1.8826854153554776e-29	progenitor	Ppp3ca
1.3165968725871998e-33	-0.29934542947041487	0.224	0.308	1.9040623971356083e-29	progenitor	Gm19585
1.2729071659975257e-32	-0.3263351383148976	0.68	0.666	1.8408783434656217e-28	progenitor	Lag3
1.5475123691129263e-32	-0.40677828492335033	0.415	0.482	2.238012388211114e-28	progenitor	Plac8
2.02799869798358e-32	-0.2666781791978253	0.5	0.542	2.9328917170238537e-28	progenitor	Irf1
1.195477220920358e-31	-0.25844566870031793	0.486	0.519	1.7288991568950216e-27	progenitor	Rnf166
1.988684780692713e-31	-0.27614332138968645	0.369	0.422	2.8760359298378017e-27	progenitor	Fam105a
2.1730937366708844e-31	-0.26576669407817266	0.71	0.711	3.142728161973433e-27	progenitor	Ier2
2.8739371547075994e-31	-0.2522240791398578	0.669	0.663	4.15628791313813e-27	progenitor	Runx3
2.944528268652394e-31	-0.2975290084662903	0.234	0.313	4.258376782125093e-27	progenitor	Gm12216
3.42120237855906e-31	-0.30556918408217276	0.221	0.299	4.947742879872112e-27	progenitor	Atp6v0a2
1.1588022671735248e-30	-0.2777025005876351	0.258	0.334	1.6758598387863514e-26	progenitor	Rps6ka1
1.3332768339793233e-30	-0.2657512915651231	0.568	0.564	1.9281849573008972e-26	progenitor	Ywhah
2.9463811691955625e-30	-0.2666537522528055	0.094	0.176	4.261056446890623e-26	progenitor	Pdgfb
3.350227763883542e-30	-0.286273130119569	0.08	0.159	4.845099392128379e-26	progenitor	Hic1
6.813308929867485e-30	-0.2610195845602374	0.158	0.241	9.853407374374356e-26	progenitor	Cmc2
6.895078315126832e-30	-0.30961245412437044	0.358	0.421	9.971662259336424e-26	progenitor	Nabp1
2.0559877802251834e-29	-0.2779131756727891	0.218	0.297	2.97336952776166e-25	progenitor	Crot
3.664386652380106e-29	-0.2670461079383497	0.514	0.54	5.299435976672109e-25	progenitor	Lfng
6.156758739979206e-29	-0.4589351197132739	0.237	0.308	8.903904489757928e-25	progenitor	Cenpa
1.213606803287114e-28	-0.26003601783432123	0.12	0.201	1.755118158913824e-24	progenitor	Ildr1
8.048527048698933e-28	-0.31983889261868104	0.158	0.236	1.1639779817828397e-23	progenitor	Stard10
1.8871842961366052e-27	-0.25973882470591925	0.429	0.465	2.7292459290727585e-23	progenitor	Tram1
8.664490490729697e-27	-0.2986359328595434	0.511	0.522	1.2530586147693287e-22	progenitor	Il2rb
1.044798384463254e-26	-0.25774436781851967	0.171	0.248	1.5109874236107578e-22	progenitor	Galnt6
3.087486950798258e-26	-0.25691622283153537	0.594	0.612	4.465123628244441e-22	progenitor	Rasgrp2
2.5395147143643974e-25	-0.25898757844124126	0.172	0.248	3.672646179913792e-21	progenitor	Mmd
3.292716250853729e-25	-0.2545813500097548	0.09	0.167	4.761926241984663e-21	progenitor	Amica1
5.027623224390709e-25	-0.3033703917656568	0.046	0.11	7.270948707113844e-21	progenitor	Mki67
1.2891766058604084e-24	-0.28111504024990325	0.271	0.329	1.8644072073953227e-20	progenitor	Gpr171
1.5084870399805294e-24	-0.2723143615802719	0.435	0.467	2.1815739572198417e-20	progenitor	Pde7a
3.1795943876606523e-24	-0.27774672914608634	0.25	0.315	4.5983294034348356e-20	progenitor	Tbx21
6.1516823611927964e-24	-0.2670040601804675	0.701	0.645	8.896563030757022e-20	progenitor	H2afv
6.398442082383048e-24	-0.26657555780932063	0.226	0.292	9.253426939542364e-20	progenitor	Lrrk1
1.2648800656272334e-22	-0.25554695878977096	0.293	0.346	1.8292695509101048e-18	progenitor	Stard3nl
3.082085069454898e-22	-0.25152564823465934	0.142	0.21	4.457311427445674e-18	progenitor	Ifitm10
1.183053477820019e-21	-0.25640509884595525	0.159	0.229	1.7109319396233114e-17	progenitor	Bcl2l11
1.2762122670439208e-21	-0.26450162099686325	0.362	0.399	1.8456581805989183e-17	progenitor	Agfg1
5.3438584736153166e-21	-0.2573454702242568	0.248	0.302	7.728288124542471e-17	progenitor	Ppm1b
3.570805023658738e-20	-0.3311763890769127	0.46	0.456	5.164098225215267e-16	progenitor	Dut
6.562875759994824e-20	-0.2680093863873083	0.211	0.27	9.491230924104514e-16	progenitor	Gna15
2.7596088781677267e-17	-0.28853110374243707	0.186	0.246	3.9909463596061665e-13	progenitor	Tnfrsf9
1.03962385301115e-15	-0.3175005431008062	0.178	0.225	1.503504016224725e-11	progenitor	Lmnb1
4.898499091044227e-15	-0.2661475264863634	0.122	0.174	7.08420938546816e-11	progenitor	Smc2
1.7650383028815323e-13	-0.3646240064394932	0.146	0.193	2.552598393627272e-9	progenitor	Top2a
6.866056618648827e-13	-0.2620626753294213	0.617	0.59	9.929691081889934e-9	progenitor	Neat1
7.231626683928306e-13	-0.267453812592103	0.167	0.212	1.0458378510297116e-8	progenitor	Hist1h1c
1.1760552008632474e-9	-0.3563005325701969	0.275	0.291	1.7008110314884286e-5	progenitor	Il18rap
5.904891083319769e-6	-0.41632430581970004	0.197	0.216	0.0853965348469705	progenitor	Hspa1b
0.0016422556721615454	-0.34592231694582665	0.093	0.109	1	progenitor	Hspa1a
0	1.655755978904609	0.887	0.203	0	effector-like	Zeb2
0	1.6240600097120785	0.703	0.087	0	effector-like	Klre1
0	1.3851090837355782	0.615	0.029	0	effector-like	S1pr5
0	1.3457885085117183	0.998	0.482	0	effector-like	Klf2
0	1.329091930072397	0.842	0.243	0	effector-like	Ly6c2
0	1.326693333797205	0.301	0.02	0	effector-like	Klra9
0	1.2881693801078697	0.755	0.16	0	effector-like	Cx3cr1
0	1.2478500995191748	0.703	0.157	0	effector-like	Il18rap
0	1.231640602981829	0.776	0.262	0	effector-like	Klrk1
0	1.1018905666232113	0.922	0.518	0	effector-like	Klrd1
0	1.0362078380600606	0.884	0.493	0	effector-like	Klrc1
0	1.0336638547827919	0.685	0.226	0	effector-like	Klf3
0	1.0118543877843287	0.978	0.77	0	effector-like	Rap1b
0	0.9635880146181088	0.894	0.517	0	effector-like	Ahnak
0	0.9150614158652479	0.851	0.525	0	effector-like	Hopx
0	0.9141249519183288	0.998	0.688	0	effector-like	Lgals1
0	0.850380908700636	0.352	0.027	0	effector-like	Klrb1c
0	0.8263488045481193	0.32	0.015	0	effector-like	Kcnj8
0	0.7460325767853059	0.468	0.153	0	effector-like	Stard10
0	0.7419183283901492	0.808	0.489	0	effector-like	Atp1b3
0	0.7357101368204693	0.552	0.214	0	effector-like	Il18r1
0	0.7354439797445015	0.6	0.321	0	effector-like	Atp2b1
0	0.7103067246082662	0.368	0.095	0	effector-like	Borcs7
0	0.7030029853455113	0.969	0.741	0	effector-like	Emp3
0	0.6952561870474807	0.785	0.521	0	effector-like	Spn
0	0.6642215823306139	0.252	0.03	0	effector-like	Klrg1
0	0.6467948648642056	0.411	0.179	0	effector-like	Sgk1
0	0.6428983841997633	0.733	0.424	0	effector-like	Tagln2
0	0.6420590561235309	0.348	0.086	0	effector-like	Timp2
0	0.6403172036455129	0.982	0.878	0	effector-like	Ctsd
0	0.634829093211356	0.564	0.298	0	effector-like	Tsc22d3
0	0.6140636656024792	0.944	0.564	0	effector-like	S100a4
0	0.613905693580147	0.718	0.467	0	effector-like	Ifngr1
0	0.6052277620839805	0.566	0.323	0	effector-like	Arl4c
0	0.5872444983786501	0.648	0.388	0	effector-like	S1pr4
0	0.5869567213939441	0.542	0.307	0	effector-like	Nptn
0	0.5815297277370253	0.72	0.552	0	effector-like	Neat1
0	0.5638118415401174	0.644	0.426	0	effector-like	Dnajc15
0	0.5511914808996792	0.549	0.292	0	effector-like	Cdkn2d
0	0.5500076489016634	0.997	0.952	0	effector-like	S100a10
0	0.5471733317566667	0.792	0.552	0	effector-like	Rasgrp2
0	0.5465586375322714	0.64	0.411	0	effector-like	Tm6sf1
0	0.5442173328119817	0.619	0.402	0	effector-like	Itgb1
0	0.5371418443031059	0.516	0.302	0	effector-like	Plec
0	0.5312050410535412	0.209	0.031	0	effector-like	Anxa1
0	0.5240636196052819	0.646	0.426	0	effector-like	Zyx
0	0.5237669825304263	0.862	0.58	0	effector-like	Vim
0	0.5205936849159556	0.875	0.75	0	effector-like	Itgb2
0	0.5128205594460538	0.723	0.546	0	effector-like	Ccnd3
0	0.5047531607503264	0.295	0.097	0	effector-like	Rap1gap2
0	0.5040544055045546	0.219	0.052	0	effector-like	As3mt
0	0.49935381414289726	0.812	0.678	0	effector-like	Ier2
0	0.49501549467338135	0.419	0.215	0	effector-like	Gna15
0	0.4918280642552101	0.256	0.074	0	effector-like	Tmem37
0	0.4896669918804242	0.656	0.456	0	effector-like	Klrc2
0	0.4871288386335937	0.505	0.3	0	effector-like	Flna
0	0.48096851286479403	0.801	0.583	0	effector-like	Itgb7
0	0.48094402751152554	0.999	0.984	0	effector-like	Tmsb10
0	0.4778677019933571	0.371	0.176	0	effector-like	Arhgef18
0	0.47665375498964757	0.691	0.518	0	effector-like	Cmpk1
0	0.4759764760228456	0.313	0.113	0	effector-like	Wdr95
0	0.4699664756244535	0.19	0.021	0	effector-like	Chit1
0	0.46695430264008464	0.777	0.64	0	effector-like	Apbb1ip
0	0.4620647471174917	0.882	0.731	0	effector-like	S100a13
0	0.45624278258838236	0.869	0.735	0	effector-like	Thy1
0	0.4425808049821298	0.821	0.637	0	effector-like	Pycard
0	0.43648048676867424	0.954	0.88	0	effector-like	Selplg
0	0.41616447631774633	0.986	0.959	0	effector-like	Laptm5
0	0.4112878102345947	0.981	0.943	0	effector-like	Sh3bgrl3
0	0.4099903699132472	0.758	0.545	0	effector-like	Anxa2
0	0.38996999885694406	0.893	0.803	0	effector-like	Arl6ip5
0	0.38458768751679584	0.141	0.01	0	effector-like	Gm10522
0	0.3824580275653713	0.821	0.55	0	effector-like	Lgals3
0	0.3815365409743747	0.924	0.857	0	effector-like	Atp5h
0	0.3746548067975559	0.983	0.905	0	effector-like	Crip1
0	0.3585021837136564	0.982	0.95	0	effector-like	Cyba
0	0.3322523750972159	0.123	0.009	0	effector-like	Cpne7
0	0.3238677320724843	0.998	0.972	0	effector-like	Ms4a4b
0	0.31797214324618084	0.982	0.962	0	effector-like	Fxyd5
0	0.3119446143962432	0.972	0.924	0	effector-like	Cd48
0	0.3116328065970976	0.13	0.016	0	effector-like	P3h4
0	0.29936607639098556	0.984	0.954	0	effector-like	Arpc2
0	0.2840248911516752	0.986	0.956	0	effector-like	H3f3a
0	0.2559297946601724	1	0.988	0	effector-like	Ccl5
0	-0.254503279589529	0.998	1	0	effector-like	Rps9
0	-0.3029584485806227	0.949	0.985	0	effector-like	Psmb8
0	-0.36725300684403606	0.733	0.896	0	effector-like	Psme1
0	-0.386623284328353	0.949	0.992	0	effector-like	Cd3d
0	-0.40742111709917106	0.642	0.853	0	effector-like	Limd2
0	-0.40910296019008063	0.992	0.998	0	effector-like	Rpl12
0	-0.4405624895035824	0.033	0.261	0	effector-like	Tspan3
0	-0.4479457247241734	0.66	0.87	0	effector-like	Stk17b
0	-0.44830275495646665	0.872	0.974	0	effector-like	Ptprcap
0	-0.4913175410852477	0.379	0.678	0	effector-like	Arhgap9
0	-0.5167429376468107	0.907	0.965	0	effector-like	Ifi27l2a
0	-0.5194428333843614	0.135	0.424	0	effector-like	Adam19
0	-0.5253851872564859	0.728	0.912	0	effector-like	Cd8a
0	-0.5310858468971031	0.994	0.999	0	effector-like	AW112010
0	-0.5327839073276258	0.02	0.236	0	effector-like	2900026A02Rik
0	-0.5341943021019331	0.534	0.825	0	effector-like	Lcp1
0	-0.534679693642607	0.768	0.926	0	effector-like	Arl6ip1
0	-0.5495926142376375	0.51	0.795	0	effector-like	Vmp1
0	-0.5523979240551209	1	1	0	effector-like	Rps15a
0	-0.5540874249022176	0.042	0.278	0	effector-like	Adgrg1
0	-0.5583551071226994	0.023	0.247	0	effector-like	Actn2
0	-0.5602276966796015	0.017	0.231	0	effector-like	Sept4
0	-0.5642296851193297	0.349	0.662	0	effector-like	Gzmk
0	-0.5727980214098489	0.394	0.728	0	effector-like	Apobec3
0	-0.5740253742308066	0.846	0.976	0	effector-like	Shisa5
0	-0.5813925410937886	0.366	0.702	0	effector-like	Cd27
0	-0.5902724599372999	0.593	0.872	0	effector-like	Gimap7
0	-0.5925267396056982	0.259	0.568	0	effector-like	Batf
0	-0.5944062112261276	0.018	0.248	0	effector-like	Cd200r1
0	-0.5974721235893867	0.506	0.829	0	effector-like	Tox
0	-0.7140281405605347	0.987	0.999	0	effector-like	Cd3g
0	-0.7439438227839035	0.209	0.486	0	effector-like	Isg15
0	-0.7471425088238197	0.04	0.369	0	effector-like	Ctla4
0	-0.7524503331760268	0.094	0.485	0	effector-like	Cxcr3
0	-0.7651907662870503	0.052	0.359	0	effector-like	Ikzf2
0	-0.7693533898981357	0.026	0.31	0	effector-like	Tnfrsf9
0	-0.799744237277469	0.553	0.842	0	effector-like	Sh2d2a
0	-0.8038957661416037	0.295	0.703	0	effector-like	Ly6e
0	-0.893580314507312	0.2	0.466	0	effector-like	Ctla2a
0	-0.9044620528891174	0.428	0.732	0	effector-like	Cxcr6
0	-0.9409575250801836	0.403	0.773	0	effector-like	Nr4a2
0	-0.9481741960221013	0.335	0.774	0	effector-like	Lag3
0	-0.9747756241335193	0.129	0.512	0	effector-like	Serpina3g
0	-1.0799977779674375	0.175	0.573	0	effector-like	Plac8
0	-1.1100916653675437	0.147	0.56	0	effector-like	Cd160
0	-1.2412627958096891	0.409	0.774	0	effector-like	Rgs1
0	-1.2414169226651794	0.235	0.753	0	effector-like	Pdcd1
0	-1.3659427299947366	0.143	0.662	0	effector-like	Ltb
0	-2.4095928112333653	0.094	0.764	0	effector-like	Cd7
7.403999212204581e-305	-0.449700438191118	0.195	0.47	1.0707663660690265e-300	effector-like	Tapbpl
1.8599436849812882e-301	0.43291392837953535	0.703	0.551	2.689850557219939e-297	effector-like	Bin2
1.843338842866344e-300	-0.3558089386226948	0.888	0.966	2.6658366345533064e-296	effector-like	Mbnl1
2.0165918635176026e-300	-0.5954581821237028	0.001	0.181	2.916395153019157e-296	effector-like	Car2
3.474511699729076e-300	-0.45466170022132685	0.153	0.415	5.02483882014819e-296	effector-like	Eomes
1.5948052305640512e-298	-0.4036726062917032	0.004	0.187	2.306407324441731e-294	effector-like	Tox2
7.688023498966328e-298	0.4737686036042412	0.467	0.268	1.1118419584205104e-293	effector-like	Rasa3
